"점수","긴급도","회사","회사코드","헤드라인","부제(N1)","방향(GOOD/BAD/MIXED)","출고리스크","가치방향","산업트렌드대비","스토리각도","추가확인필요","IR질문후보","교차검증","보도여부","보도수","단서유형","severity","정보격차","사실매칭","비교페어_과거","비교페어_최신","비교id","단서id","출처경로","단서생성일","N1검증일"
"","THIS_MONTH","디와이파워(주)","01059605","디와이파워, 신규 특허 확보로 기술 경쟁력 강화","","GOOD","LOW","POSITIVE_GROWTH","ALIGNED","디와이파워가 신규 특허 확보와 자동화 설비 연구를 통해 기술 경쟁력 강화 및 생산성 향상을 꾀하고 있습니다. 이는 회사의 장기적인 성장 동력 확보와 수익성 개선에 긍정적인 영향을 미칠 것으로 기대됩니다.","신규 특허의 구체적인 내용 및 적용 분야, 자동화 설비 연구의 진행 단계 및 예상 효과에 대한 추가 정보 확인이 필요합니다.","","NEED_MORE","exclusive","","strategy_change","4","HIGH_CONFIRMED","EXACT","2025_annual","2026_q1","8872","3752","primary_report:2026 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20260514 / filing_date_prior:20260316 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-06 18:15:38","2026-06-08 19:53:21"
"","THIS_WEEK","주식회사 화승알앤에이","01532603","화승알앤에이, 평균 가동률 하락…수익성 압박 우려","","BAD","LOW","RISK_WARNING","ALIGNED","자동차 부품업체 화승알앤에이의 평균 가동률 하락은 고정비 부담 증가로 이어져 단기 수익성 악화 가능성을 시사합니다. 이는 주요 고객사의 생산 계획 변동과 전기차 전환이라는 산업 트렌드에 대한 대응력을 시험대에 올릴 수 있습니다.","가동률 하락의 구체적인 원인 (예: 특정 고객사 납품량 감소, 생산 라인 문제 등) 및 향후 가동률 회복 계획에 대한 회사 측의 공식적인 입장 확인이 필요합니다.","","NEED_MORE","exclusive","","numeric_change","4","HIGH_CONFIRMED","EXACT","2025_annual","2025_q1","5067","3265","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250515 / filing_date_prior:20260323 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-05 22:59:13","2026-06-08 19:53:21"
"","THIS_WEEK","미디어젠","01190124","미디어젠, 발음 평가 시스템 특허 확보…에듀테크 시장 공략 강화","","GOOD","LOW","POSITIVE_GROWTH","ALIGNED","미디어젠이 신규 발음 평가 시스템 특허를 확보하며 AI 에듀테크 시장 진출에 대한 기대감을 높이고 있습니다. 이는 기존 차량용 음성인식 사업 중심에서 벗어나 사업 다각화를 통한 성장 동력 확보 가능성을 시사합니다.","신규 특허 기술의 구체적인 활용 방안 및 상용화 계획, 그리고 에듀테크 시장 내 경쟁사 대비 기술적 우위 여부.","","CONFIRMED","exclusive","","strategy_change","4","HIGH_CONFIRMED","EXACT","2025_annual","2025_q1","4543","3156","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250514 / filing_date_prior:20260320 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-05 22:59:13","2026-06-07 21:20:03"
"","THIS_MONTH","한성기업(주)","00161860","한성기업, 신제품 기술 고도화로 경쟁력 강화 시도","","GOOD","LOW","TRANSFORMATION","ALIGNED","한성기업이 단순 신제품 출시를 넘어 소비기한 연장, 나트륨 제어 등 기술 개발에 집중하며 미래 성장 동력을 확보하려는 움직임을 보이고 있습니다. 이는 침체된 식품 시장에서 차별화된 경쟁력을 구축하려는 전략으로 해석됩니다.","소비기한 연장 및 나트륨 제어 기술의 구체적인 적용 사례 및 상용화 시점, 그리고 해당 기술의 시장 경쟁력에 대한 추가적인 정보가 필요합니다.","","NEED_MORE","exclusive","","strategy_change","4","HIGH_CONFIRMED","STRONG","2025_annual","2025_q1","1125","2638","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250515 / filing_date_prior:20260318 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-05 22:59:12","2026-06-08 19:53:21"
"","THIS_WEEK","(주)NI스틸","00116301","NI스틸, 신규 특허 확보로 친환경 건축 소재 시장 공략","","GOOD","LOW","POSITIVE_GROWTH","ALIGNED","NI스틸이 신규 특허를 확보하며 친환경 건축 자재 시장에서의 경쟁력을 강화하고 있습니다. 이는 회사의 성장 동력 확보와 지속 가능한 건축 트렌드에 부합하는 전략 변화를 보여줍니다.","신규 특허의 구체적인 내용 및 적용 분야, 예상되는 시장 반응 및 매출 기여도에 대한 추가 확인이 필요합니다.","","NEED_MORE","exclusive","","strategy_change","4","HIGH_CONFIRMED","EXACT","2025_annual","2025_q1","321","2450","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250515 / filing_date_prior:20260312 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-05 22:59:11","2026-06-06 21:35:23"
"","THIS_MONTH","(주)와이어블","00250137","와이어블, 국방사업 이어 통신·전기전자 신사업 확장","","GOOD","MEDIUM","","","와이어블이 기존 국방사업 납품을 넘어 통신, 전기전자 분야로 신사업을 확장하며 미래 성장 동력 확보에 나선다. 기술 내재화를 위한 연구소 재설립은 신사업 추진 의지를 뒷받침한다.","연구소 재설립의 구체적인 목적과 신사업 추진 계획, 예상 투자 규모 및 자금 조달 방안, 관련 인력 충원 계획","","NEED_MORE","exclusive","","strategy_change","5","HIGH_CONFIRMED","EXACT","2025_annual","2025_q1","1771","4096","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250515 / filing_date_prior:20260320 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-09 10:07:53","2026-06-15 09:17:48"
"","THIS_MONTH","한국유나이티드제약(주)","00158963","한국유나이티드제약, AI 신사업 진출로 미래 먹거리 모색","","MIXED","MEDIUM","","","한국유나이티드제약이 AI 기반 의약품 개발 플랫폼 구축에 나서는 것은 제약 산업의 디지털 전환 트렌드에 발맞춘 전략적 변화입니다. 이는 회사의 R&D 역량을 강화하고 신약 개발 경쟁력을 높여 장기적인 성장 동력을 확보할 수 있을지 주목됩니다.","AI 신사업 추진의 구체적인 계획(투자 규모, 목표 시점, 기술 확보 방안, 예상되는 성과 등) 및 현재 진행 단계에 대한 상세 정보 확인이 필요합니다.","","NEED_MORE","exclusive","","strategy_change","5","HIGH_CONFIRMED","EXACT","2025_annual","2025_q1","1038","4044","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250514 / filing_date_prior:20260319 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-09 10:07:53","2026-06-15 09:17:48"
"","THIS_MONTH","태광산업","00153393","태광산업, 애경산업 지분 인수…신사업 진출 시동","","MIXED","MEDIUM","","","태광산업이 애경산업 지분 인수와 에너지/부동산 개발 등 신사업 진출을 선언하며 사업 포트폴리오 변화를 예고했습니다. 기존 석유화학 사업 중심에서 벗어나 새로운 성장 동력을 확보하려는 전략의 성공 여부가 주목됩니다.","애경산업 지분 인수 규모 및 조건, 에너지/부동산 개발 사업의 구체적인 계획 및 예상 투자 규모, 신사업 진출에 따른 기존 사업의 영향 분석","","NEED_MORE","exclusive","","strategy_change","5","HIGH_CONFIRMED","EXACT","2025_annual","2025_q1","941","4030","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250529 / filing_date_prior:20260323 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-09 10:07:53","2026-06-15 09:17:48"
"","THIS_MONTH","와이투솔루션","00144720","와이투솔루션, 전환사채 발행 등 연간 경영 계획 공개","","MIXED","MEDIUM","","","와이투솔루션이 이사회 의결사항을 통해 향후 자금 조달 및 투자 계획을 구체화했습니다. 이는 회사의 성장 전략 변화를 엿볼 수 있는 중요한 단서입니다.","전환사채 발행 규모, 조건, 발행 목적, 타법인 주식 취득 대상 및 규모, 인수 후 시너지 효과에 대한 구체적인 정보 확인이 필요합니다.","","NEED_MORE","exclusive","","strategy_change","5","HIGH_CONFIRMED","EXACT","2025_annual","2025_q1","775","4018","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250515 / filing_date_prior:20260320 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-09 10:07:53","2026-06-15 09:17:48"
"","THIS_WEEK","(주)티피씨메카트로닉스","00108649","티피씨메카트로닉스, 바이오 3D 프린팅 기술 '양산 판매' 단계 진입","","GOOD","MEDIUM","","","티피씨메카트로닉스가 과거 기술이전 계약에 머물렀던 바이오 3D 프린팅 사업을 실제 양산 판매 단계로 발전시켰다. 이는 회사의 신성장 동력 확보 가능성을 보여주는 긍정적인 신호로 해석될 수 있다.","바이오 3D 프린팅 사업의 구체적인 양산 판매 실적(매출액, 판매량 등) 및 향후 성장 전망에 대한 추가 확인이 필요합니다. 또한, 기술이전 계약 상대방 및 계약 조건에 대한 상세 정보도 필요합니다.","","NEED_MORE","exclusive","","strategy_change","5","HIGH_CONFIRMED","STRONG","2025_annual","2025_q1","164","3942","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250515 / filing_date_prior:20260319 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-09 10:07:52","2026-06-10 14:25:00"
"","THIS_MONTH","(주)금호에이치티","00105606","금호에이치티, 오성첨단소재 인수 결정…사업 다각화 나선다","","MIXED","MEDIUM","","","금호에이치티가 오성첨단소재의 주식 및 경영권을 인수하며 사업 포트폴리오 확장에 나섭니다. 이번 인수가 기존 자동차 부품 사업 중심의 매출 구조에 어떤 변화를 가져올지 분석합니다.","오성첨단소재 인수 결정의 구체적인 배경, 예상되는 시너지 효과, 재무적 부담 수준, 향후 사업 계획 등","","NEED_MORE","exclusive","","strategy_change","5","HIGH_CONFIRMED","EXACT","2025_annual","2025_q1","118","3934","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250514 / filing_date_prior:20260318 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-09 10:07:52","2026-06-15 09:17:48"
"","THIS_MONTH","극동유화(주)","00105156","극동유화, 신규 법인 설립… 사업 다각화 시동","","GOOD","MEDIUM","","","극동유화가 신규 법인 설립과 기존 사업의 구체화를 통해 사업 영역 확장을 모색하고 있습니다. 이는 회사의 장기적인 성장 전략 변화를 보여주는 신호일 수 있습니다.","극동산업(주) 및 극동케미칼(주)의 정확한 설립 시점, 사업 목적, 투자 규모 및 구체적인 사업 계획에 대한 확인이 필요합니다. 또한, 중국(남녕) 매출 구체화 및 케이디탱크터미널 매출액 증가의 상세 배경과 향후 전망에 대한 추가 정보가 필요합니다.","","NEED_MORE","exclusive","","strategy_change","5","HIGH_CONFIRMED","EXACT","2025_annual","2025_q1","111","3927","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250515 / filing_date_prior:20260323 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-09 10:07:52","2026-06-10 14:25:00"
"","THIS_WEEK","그래피","01565054","그래피, 로봇 사업 중단 의혹…투명교정 집중","","MIXED","MEDIUM","TRANSFORMATION","ALIGNED","그래피가 과거 주요 사업이었던 로봇시스템을 사업보고서에서 제외하며 사업 철수 가능성이 제기됩니다. 이는 회사가 형상기억 투명교정장치 사업에 더욱 집중하려는 전략 변화로 해석될 수 있습니다.","로봇시스템 매출 항목이 최신 보고서에서 제외된 구체적인 사유 (사업 철수인지, 단순 분류 변경인지) 확인 필요. 관련 사업 중단 또는 축소 관련 공식 발표나 내부 정보 확인.","","NEED_MORE","exclusive","","strategy_change","5","HIGH_CONFIRMED","EXACT","2025_annual","2026_q1","8120","3909","primary_report:2026 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20260514 / filing_date_prior:20260323 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-07 09:40:39","2026-06-08 19:53:21"
"","THIS_MONTH","(주)케이에이치바텍","00378628","KH바텍, 통신장비·로봇 부품 신사업 진출","","GOOD","MEDIUM","POSITIVE_GROWTH","ALIGNED","KH바텍이 기존 정밀기구 사업을 넘어 통신장비 방열체와 로봇 부품 시장으로 사업 영역을 확장하며 미래 성장 동력 확보에 나섰습니다. 이는 급변하는 산업 트렌드에 발맞춘 전략적 변화로, 향후 KH바텍의 사업 포트폴리오 다각화에 주목할 필요가 있습니다.","신규 사업 진출의 구체적인 목표 시장, 예상 투자 규모, 경쟁사 현황, 초기 수주 가능성 등에 대한 추가 정보 확인이 필요합니다.","","NEED_MORE","exclusive","","strategy_change","5","HIGH_CONFIRMED","EXACT","2025_annual","2025_q1","2526","2828","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250515 / filing_date_prior:20260319 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-05 22:59:12","2026-06-08 19:53:21"
"","THIS_MONTH","신세계인터내셔날","00234412","신세계인터내셔날, 현금 유동성 리스크 부각","","BAD","MEDIUM","RISK_WARNING","ALIGNED","신세계인터내셔날이 최근 사업보고서에서 유동성 위험 관리를 강조하며 시장의 이목이 쏠리고 있습니다. 공격적인 M&A 이후 재무 건전성에 대한 우려가 제기되는 가운데, 기업의 현금 창출력과 투자 여력이 주목받고 있습니다.","유동성 위험 강조의 구체적인 배경 (예: 특정 차입금 만기 집중, 시장 환경 변화 등) 및 회사의 대응 방안에 대한 상세 내용 확인 필요. 어뮤즈 인수 등 M&A 이후 재무 상태 및 현금 흐름에 대한 최신 데이터 확인.","","NEED_MORE","exclusive","","risk_alert","4","HIGH_CONFIRMED","EXACT","2025_annual","2025_q1","1676","4091","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250515 / filing_date_prior:20260316 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-09 10:07:53","2026-06-15 09:17:48"
"","THIS_MONTH","수산인더스트리","00193328","수산인더스트리, 종속회사 통해 관계사 지분 대폭 확대","","MIXED","MEDIUM","","","수산인더스트리가 종속회사인 수산티엠의 해산 전 관계회사 지분 추가 취득을 통해 사업 확장을 꾀하고 있습니다. 이는 향후 수산인더스트리의 사업 포트폴리오 변화와 성장 전략에 대한 중요한 단서가 될 수 있습니다.","1. 수산티엠의 해산 시점 및 절차 확인. 2. 피티 파민도 글로벌 에너지의 사업 내용 및 수산인더스트리와의 관계 명확화. 3. 해당 지분 취득이 수산인더스트리의 공식적인 사업 계획인지, 이사회 의결 등 내부 절차 진행 여부 확인. 4. '비공시' 지분 변동의 구체적인 맥락 및 공시 의무 위반 여부 확인.","","NEED_MORE","exclusive","","strategy_change","4","HIGH_CONFIRMED","EXACT","2025_annual","2025_q1","1422","4073","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250515 / filing_date_prior:20260323 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-09 10:07:53","2026-06-15 09:17:48"
"","THIS_MONTH","(주)인팩","00180795","(주)인팩, 전기차 캐즘 극복 신제품 출시 임박","","MIXED","MEDIUM","","","인팩이 전기차 시장의 성장 둔화(캐즘)를 극복하기 위해 신규 제품 출시를 준비하고 있다는 점에 주목합니다. 이는 회사의 미래 성장 동력과 전기차 시장 대응 전략을 파악하는 데 중요한 단서가 될 수 있습니다.","신규 출시될 제품의 구체적인 종류, 기술적 특징, 목표 시장, 예상 출시 시점, 그리고 이를 통해 전기차 캐즘을 어떻게 극복할 수 있을지에 대한 회사 측의 명확한 설명이 필요합니다.","","NEED_MORE","exclusive","","strategy_change","4","HIGH_CONFIRMED","EXACT","2025_annual","2025_q1","1353","4070","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250515 / filing_date_prior:20260323 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-09 10:07:53","2026-06-15 09:17:48"
"","THIS_MONTH","(주)케이에스에스 해운","00160232","(주)케이에스에스 해운, LNG선 비중 축소 '나용선' 확대","","MIXED","MEDIUM","","","케이에스에스 해운이 시장 변동성에 대응하기 위해 LNG선 비중을 줄이고 나용선 계약을 늘리는 등 선대 운영 전략을 변경하고 있습니다. 이는 회사의 수익성과 미래 성장 동력에 어떤 영향을 미칠지 분석할 필요가 있습니다.","LNG선 지분 축소 및 정기용선계약 감소, 나용선계약 증가의 구체적인 시점, 규모, 그리고 이러한 전략 변화의 배경 및 향후 계획에 대한 추가 확인이 필요합니다. 또한, 이러한 변화가 재무제표에 미치는 영향 분석이 필요합니다.","","NEED_MORE","exclusive","","strategy_change","4","HIGH_CONFIRMED","EXACT","2025_annual","2025_q1","1086","4051","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250515 / filing_date_prior:20260318 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-09 10:07:53","2026-06-15 09:17:48"
"","THIS_WEEK","이건산업","00145446","이건산업, 수익성 급락에 R&D 투자 축소 '경고등'","","BAD","MEDIUM","","","이건산업이 1분기 흑자에서 연간 적자 전환 가능성으로 수익성 악화가 예상되는 가운데, 미래 성장 동력인 연구개발비마저 축소하고 있어 그 배경과 향후 사업 전략에 대한 면밀한 분석이 필요합니다.","1분기 흑자에서 연간 적자 전환이 예상되는 구체적인 원인 (예: 원자재 가격 상승, 판매 부진 등)과 연구개발비 축소의 정확한 규모 및 배경에 대한 추가 확인이 필요합니다.","","NEED_MORE","exclusive","","numeric_change","4","HIGH_CONFIRMED","EXACT","2025_annual","2025_q1","786","4021","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250515 / filing_date_prior:20260318 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-09 10:07:53","2026-06-15 09:17:48"
"","THIS_MONTH","페이퍼코리아","00134723","페이퍼코리아, 부동산 신사업 '디오션시티식스' 설립","","MIXED","MEDIUM","TRANSFORMATION","CONTRARIAN","페이퍼코리아가 제지업 부진 속에서 부동산 개발 사업 확장을 위해 신규 법인을 설립했습니다. 이는 회사의 미래 성장 동력 확보 및 재무 구조 개선 시도로 해석될 수 있습니다.","신규 법인 '(주)디오션시티식스'의 구체적인 사업 계획, 초기 투자 규모, 예상 수익성, 그리고 페이퍼코리아 본업인 제지 사업의 현재 상황 및 향후 전망에 대한 추가 정보.","","NEED_MORE","exclusive","","strategy_change","4","HIGH_CONFIRMED","EXACT","2025_annual","2025_q1","623","4002","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250515 / filing_date_prior:20260323 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-09 10:07:53","2026-06-15 09:17:48"
"","THIS_MONTH","삼화전기(주)","00129271","삼화전기, ESS 특허 확보... 신사업 기대감","","GOOD","MEDIUM","","","삼화전기가 에너지 저장장치(ESS) 관련 신규 특허를 등록하며 미래 신사업 진출 가능성을 시사했습니다. 이번 특허가 회사의 성장 동력으로 작용할 수 있을지 구체적인 사업화 계획을 취재할 필요가 있습니다.","신규 특허의 구체적인 기술 내용, 적용 분야, 사업화 계획 및 예상 매출 기여도","","NEED_MORE","exclusive","","strategy_change","4","HIGH_CONFIRMED","EXACT","2025_annual","2025_q1","545","3988","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250515 / filing_date_prior:20260319 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-09 10:07:53","2026-06-15 09:17:48"
"","THIS_MONTH","(주)에스아이리소스","00120906","에스아이리소스, 수익성 급락 경고음","","BAD","MEDIUM","RISK_WARNING","ALIGNED","에스아이리소스의 주력 사업인 바이오연료 제조판매 부문의 수익성이 시장 경쟁 심화와 원재료 가격 변동성으로 인해 급락할 위험에 처했습니다. 유연탄 사업 중단에 따른 매출 공백을 메우지 못할 경우 재무 건전성 악화가 우려됩니다.","최근 분기 또는 연간 사업보고서에서 바이오연료 제조판매 부문의 구체적인 수익성 지표(매출총이익률, 영업이익률 등) 변화 추이 확인. 원재료(팜유 등) 가격 변동 추이 및 시장 경쟁 심화 관련 객관적 자료 확보. 유연탄 사업 중단으로 인한 실제 매출 감소 규모 및 바이오연료 부문의 수익성 개선 노력에 대한 구체적인 내용 확인.","","NEED_MORE","exclusive","","numeric_change","4","HIGH_CONFIRMED","EXACT","2025_annual","2025_q1","384","3969","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250514 / filing_date_prior:20260319 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-09 10:07:52","2026-06-15 09:17:48"
"","THIS_WEEK","핸즈코퍼레이션","00119140","핸즈코퍼레이션, GM그룹 의존도 60% 육박…쏠림 심화","","BAD","MEDIUM","","","핸즈코퍼레이션의 핵심 고객인 GM그룹의 매출 비중이 60%에 육박하며 특정 고객사에 대한 의존도가 심화되고 있습니다. 이는 향후 실적 변동성을 키울 수 있는 잠재적 리스크 요인입니다.","GM그룹의 매출 비중이 60%로 상승한 구체적인 배경(신규 계약, 기존 계약 확대 등) 및 향후 변동 가능성에 대한 회사 측의 공식적인 입장 확인이 필요합니다.","","NEED_MORE","exclusive","","numeric_change","4","HIGH_CONFIRMED","EXACT","2025_annual","2025_q1","369","3966","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250613 / filing_date_prior:20260324 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-09 10:07:52","2026-06-15 09:17:48"
"","THIS_WEEK","(주)케이씨씨건설","00105466","케이씨씨건설, 토목 사업 수익성 '빨간불'","","BAD","MEDIUM","","","케이씨씨건설의 전체 매출에서 상당 비중을 차지하는 토목 사업 부문의 수익성 악화 가능성이 제기됩니다. 이는 회사의 재무 건전성에 대한 새로운 리스크 요인으로 작용할 수 있습니다.","토목 사업 부문의 수익성 악화가 구체적으로 어느 정도인지, 그 원인은 무엇인지, 그리고 이것이 전체 실적에 미치는 영향은 어느 정도인지 사업보고서 및 관련 자료를 통해 추가 확인이 필요합니다.","","NEED_MORE","exclusive","","numeric_change","4","HIGH_CONFIRMED","EXACT","2025_annual","2025_q1","116","3931","primary_report:2025 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20250515 / filing_date_prior:20260319 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-09 10:07:52","2026-06-15 09:17:48"
"","THIS_WEEK","한싹","01602638","한싹, 재무 건전성 '적신호'…유동성 우려 커지나","","BAD","MEDIUM","RISK_WARNING","CONTRARIAN","한싹의 재무 건전성 지표가 악화되며 유동성 우려가 제기되고 있습니다. 향후 자금 운용 계획과 신규 사업의 성과가 기업의 생존과 직결될 전망입니다.","조정부채비율 상승 및 현금성 자산 감소의 구체적인 수치 변화, 이러한 변화의 원인, 향후 자금 조달 계획, 신규 R&D 투자 및 운영 자금 조달 압박의 구체적 내용, 신제품(클라우드/AI)의 시장 안착 현황 및 예상 실적.","","NEED_MORE","exclusive","","risk_alert","4","HIGH_CONFIRMED","EXACT","2025_annual","2026_q1","8145","3918","primary_report:2026 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20260515 / filing_date_prior:20260323 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-07 09:40:39","2026-06-09 10:37:07"
"","THIS_WEEK","(주)가온칩스","01364747","가온칩스, 부채비율 상승에 재무 건전성 '빨간불'","","BAD","MEDIUM","RISK_WARNING","ALIGNED","가온칩스는 시스템 반도체 설계 전문 기업으로 성장하고 있으나, 최근 부채비율 상승으로 재무 건전성에 대한 우려가 제기되고 있습니다. 이는 투자자들에게 잠재적 리스크 요인으로 작용할 수 있습니다.","부채비율 상승의 구체적인 수치 및 원인, 최근 재무 상태에 대한 추가적인 공시 또는 사업보고서 내용 확인, 향후 재무 개선 계획.","","NEED_MORE","exclusive","","risk_alert","4","HIGH_CONFIRMED","EXACT","2025_annual","2026_q1","9736","3857","primary_report:2026 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20260515 / filing_date_prior:20260319 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-06 21:21:05","2026-06-08 19:53:21"
"","THIS_MONTH","아이에스티이","01208751","아이에스티이, 신사업 재고·채권 부담에 '경고등'","","BAD","MEDIUM","RISK_WARNING","NEUTRAL","아이에스티이가 신규 사업 추진 과정에서 재고 및 채권 회수 부담 증가로 인한 운영 리스크에 직면할 수 있다는 분석이 나왔습니다. 이는 주력 사업인 반도체 장비 사업의 수익성에 부정적인 영향을 미칠 수 있습니다.","신규 사업 관련 재고 자산 규모 및 채권 회수 현황에 대한 구체적인 수치 확인 필요. 또한, 반도체 장비 사업 외 에너지 사업(수소, AI 데이터센터)의 현재 투자 규모 및 예상되는 비용 부담 수준 확인.","","NEED_MORE","exclusive","","numeric_change","4","HIGH_CONFIRMED","EXACT","2025_annual","2026_q1","9001","3806","primary_report:2026 1분기보고서 / comparison_against:2024년 사업보고서 / filing_date_recent:20260514 / filing_date_prior:20260320 / section:III. 사업의 내용 — 1. 사업의 개요 / 2. 주요 제품·매출 / 3. 원재료 / 4. 생산·설비 / 5. 위험관리 / t","2026-06-06 18:15:38","2026-06-08 19:53:21"
